url,description,areas,levels,title,company,locations,expire_at,slug,is_homebased
https://untalent.org/jobs/junior-technician-electronics-and-test-sy-epc-lpc-2024-239-grae-2,"Job Description
---------------



**Your responsibilities:**

The Electrical Power Converter (EPC) Group in the SY department at CERN, responsible for delivering power converters for the High Lumino…",[],[{'name': 'Entry'}],Junior Technician - Electronics and Test (SY-EPC-LPC-2024-239-GRAE),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,junior-technician-electronics-and-test-sy-epc-lpc-2024-239-grae-2,
https://untalent.org/jobs/drc-humanitarian-response-roster-new-candidate-database-1,The DRC Humanitarian Response Roster (formerly known as the Standby Roster) is launching a new Candidate Database where individuals interested in joining the roster can register when the roster is no…,[],[],DRC Humanitarian Response Roster – New Candidate Database,{'name': 'Danish Refugee Council'},[],2025-12-30T22:59:00+00:00,drc-humanitarian-response-roster-new-candidate-database-1,
https://untalent.org/jobs/health-safety-and-security-officer-jerusalem,"The Norwegian Refugee Council (NRC) is a global humanitarian organisation helping people forced to flee. 

 


 Join us in assisting millions of people in areas where others cannot, tackling some of …","[{'name': 'Security'}, {'name': 'Medical & Health'}]",[],"Health, Safety and Security Officer - Jerusalem",{'name': 'Norwegian Refugee Council'},"[{'name': 'Jerusalem', 'latitude': 31.778345, 'longitude': 35.2250786}]",2025-03-18T21:59:00+00:00,health-safety-and-security-officer-jerusalem,
https://untalent.org/jobs/oficial-medios-de-vida,"**Work Arrangement:**

**Job Description**

**Descripción general del trabajo:**

El/la Oficial de medios de vida es responsable de gestionar, supervisar e implementar la estrategia del programa #Ojo…",[],[],Oficial Medios de Vida,{'name': 'The International Rescue Committee'},"[{'name': 'San Cristobal', 'latitude': 18.5200904, 'longitude': -70.2076771}]",,oficial-medios-de-vida,
https://untalent.org/jobs/asistente-medios-de-vida,"**Work Arrangement:**

**Job Description**

**Descripción general del trabajo:**

El/la Asistente de medios de vida es responsable de gestionar, supervisar e implementar la estrategia del programa #O…",[],[],Asistente Medios de Vida,{'name': 'The International Rescue Committee'},"[{'name': 'San Cristobal', 'latitude': 18.5200904, 'longitude': -70.2076771}]",,asistente-medios-de-vida,
https://untalent.org/jobs/medical-coordinator-gaza-immediate-availability-needed,"##Are you an experienced Medical Coordinator ready to step in immediately and lead urgent medical emergency responses?##

* Hours: Full time, with some weekend and evening working required to suppo…",[{'name': 'Medical & Health'}],[],Medical Coordinator- Gaza (Immediate Availability Needed),{'name': 'UK-Med'},"[{'name': 'Gaza', 'latitude': 31.4331663, 'longitude': 34.3779285}]",2025-12-13T23:00:00+00:00,medical-coordinator-gaza-immediate-availability-needed,False
https://untalent.org/jobs/occupational-therapist-technical-officer-north-east-ukraine,"Description
-----------

Humanity &amp; Inclusion is an independent and impartial aid organisation working in situations of poverty and exclusion, conflict and disaster. The organisation works alongs…",[],[],Occupational therapist -Technical Officer - North East Ukraine,"{'name': 'Humanity & Inclusion', 'slug': 'hi'}","[{'name': 'Kharkiv', 'latitude': 49.9902794, 'longitude': 36.2303893}]",,occupational-therapist-technical-officer-north-east-ukraine,
https://untalent.org/jobs/research-analyst-iv-on-investment-and-trade-finance-food-and-natural-resources-program,"**Job Summary**

World Resources Institute China Office (WRI China) is seeking a Research Analyst IV for the Food and Natural Resources Program. This position will play a dedicated and analytical rol…","[{'name': 'Programme & Policy'}, {'name': 'Finance & Economy'}]",[],Research Analyst IV on investment and trade finance Food and Natural Resources Program,"{'name': 'World Resources Institute', 'slug': 'wri'}","[{'name': 'Beijing', 'latitude': 39.906217, 'longitude': 116.3912757}]",,research-analyst-iv-on-investment-and-trade-finance-food-and-natural-resources-program,
https://untalent.org/jobs/officier-iere-logistique,"#### Description

**Avis de Recrutement** 
**Titre du poste :Officier (ière) Logistique**

 
Heifer International recherche des candidats qualifiés pour le poste d’officier(ière) Logistique pour son …",[{'name': 'Programme & Policy'}],[],Officier (ière) Logistique,"{'name': 'Heifer International', 'slug': 'heifer'}","[{'name': 'Haiti', 'latitude': 19.1399952, 'longitude': -72.3570972}]",,officier-iere-logistique,
https://untalent.org/jobs/human-resources-and-organizational-culture-manager,"#### Description

**Position: Human Resources and Organizational Culture Manager**



**FUNCTION**



The Human Resources and Organizational Culture Manager- HROCM (People and Culture Manager) will p…",[{'name': 'Human Resources'}],[],Human Resources and Organizational Culture Manager,"{'name': 'Heifer International', 'slug': 'heifer'}","[{'name': 'Haiti', 'latitude': 19.1399952, 'longitude': -72.3570972}]",,human-resources-and-organizational-culture-manager,
https://untalent.org/jobs/comptable-12,"#### Description

**Avis de Recrutement** 
 **Titre du poste : Comptable**

 
Heifer International recherche des candidats qualifiés pour le poste de ‘’Comptable’’ pour son bureau régional Nord en Ha…",[{'name': 'Finance & Economy'}],[],Comptable,"{'name': 'Heifer International', 'slug': 'heifer'}","[{'name': 'Haiti', 'latitude': 19.1399952, 'longitude': -72.3570972}]",,comptable-12,
https://untalent.org/jobs/chauffeur-62,"#### Description

Avis de Recrutement 
 Titre du poste : Chauffeur



Heifer International recherche des candidats qualifiés pour le poste de Chauffeur pour son bureau régional Nord en Haïti. 
 
**Pr…",[{'name': 'Programme & Policy'}],[],Chauffeur,"{'name': 'Heifer International', 'slug': 'heifer'}","[{'name': 'Haiti', 'latitude': 19.1399952, 'longitude': -72.3570972}]",,chauffeur-62,
https://untalent.org/jobs/assistant-e-administratif-tive-2,"#### Description

**Avis de Recrutement** 
 **Titre du poste : Assistant(e) Administratif (tive)** 
 
Heifer International recherche des candidats qualifiés pour le poste d’Assistant (e) Administrati…",[{'name': 'Programme & Policy'}],[],Assistant(e) Administratif (tive),"{'name': 'Heifer International', 'slug': 'heifer'}","[{'name': 'Haiti', 'latitude': 19.1399952, 'longitude': -72.3570972}]",,assistant-e-administratif-tive-2,
https://untalent.org/jobs/project-analyst-26,"**Background**

 
 

 **Diversity, Equity and Inclusion are core principles at UNDP: we value diversity as an expression of the multiplicity of nations and cultures where we operate, we foster inclus…",[{'name': 'Finance & Economy'}],[{'name': 'Entry'}],Project Analyst,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Djibouti City', 'latitude': 11.8145966, 'longitude': 42.8453061}]",2025-03-14T03:59:00+00:00,project-analyst-26,
https://untalent.org/jobs/senior-it-officer-solutions-and-architecture-design,"Senior IT Officer - Solutions and Architecture Design 
-------------------------------------------------------



 

Domain(s) 

Information Technology

 

 

Reference number

eu-LISA/24/TA/AD7/14.1…",[{'name': 'IT & Telecom'}],[],Senior IT Officer - Solutions and Architecture Design,"{'name': 'European Union Agency for the Operational Management of Large-Scale IT Systems', 'slug': 'eu-lisa'}","[{'name': 'Strasbourg', 'latitude': 48.584614, 'longitude': 7.7507127}]",2025-03-07T11:59:00+00:00,senior-it-officer-solutions-and-architecture-design,
https://untalent.org/jobs/m25117-hr-executive-assistant,"CIMMYT is a cutting-edge, non-profit, international organization dedicated to solving tomorrow’s problems today. It is entrusted with fostering improved quantity, quality, and dependability of produc…",[{'name': 'Human Resources'}],[],M25117 HR Executive Assistant,"{'name': 'International Maize and Wheat Improvement Center', 'slug': 'cimmyt', 'logo_url': 'https://logo.clearbit.com/cimmyt.org'}",[],,m25117-hr-executive-assistant,
https://untalent.org/jobs/community-engagement-associate,"**Background** 
 

 **Diversity, Equity and Inclusion are core principles at UNDP: we value diversity as an expression of the multiplicity of nations and cultures where we operate, we foster inclusio…",[{'name': 'Environment'}],[{'name': 'Senior'}],Community Engagement Associate,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Majuro', 'latitude': 7.0909924, 'longitude': 171.3816354}]",2025-03-21T03:59:00+00:00,community-engagement-associate,
https://untalent.org/jobs/regional-advisor-on-international-trade-and-finance,"Org. Setting and Reporting

The Economic and Social Commission for Western Asia (ESCWA unescwa.org) forms part of the United Nations Secretariat and, like the other regional commissions, operates und…",[{'name': 'Finance & Economy'}],[{'name': 'Senior'}],Regional Advisor on International Trade and Finance,{'name': 'Economic and Social Commission for Western Asia'},"[{'name': 'Beirut', 'latitude': 33.8959203, 'longitude': 35.47843}]",2025-03-10T03:59:59+00:00,regional-advisor-on-international-trade-and-finance,
https://untalent.org/jobs/program-manager-vaccine,"Overview 
---------

The Clinton Health Access Initiative, Inc. (CHAI) is a global health organization committed to our mission of saving lives and reducing the burden of disease in low-and middle-in…",[],[],"Program Manager, Vaccine","{'name': 'Clinton Health Access Initiative', 'slug': 'chai'}","[{'name': 'Jakarta', 'latitude': -6.1753942, 'longitude': 106.827183}]",,program-manager-vaccine,
https://untalent.org/jobs/logistics-coordinator-f-m-6,"Description
-----------

For more than 40 years, Médecins du Monde, a campaigning medical organisation committed to international solidarity, has been caring for the most vulnerable populations here …",[{'name': 'Logistics & Procurement'}],[],Logistics coordinator (F/M),{'name': 'Médecins du Monde'},"[{'name': 'Damascus', 'latitude': 33.5130695, 'longitude': 36.3095814}]",,logistics-coordinator-f-m-6,
https://untalent.org/jobs/referent-ressources-humaines-siege-f-h,"Description
-----------

Vous souhaitez intégrer une association militante et évoluer sur un métier qui a du sens ? Rejoignez-nous ! Lorsque l'on travaille chez Médecins du Monde, on sait pourquoi l’…",[{'name': 'Human Resources'}],[],Référent ressources humaines siège (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}]",,referent-ressources-humaines-siege-f-h,True
https://untalent.org/jobs/medical-coordinator-f-m-3,"Description
-----------

For more than 40 years, Médecins du Monde, a campaigning medical organisation committed to international solidarity, has been caring for the most vulnerable populations here …",[{'name': 'Medical & Health'}],[],Medical coordinator (F/M),{'name': 'Médecins du Monde'},"[{'name': 'Damascus', 'latitude': 33.5130695, 'longitude': 36.3095814}]",,medical-coordinator-f-m-3,
https://untalent.org/jobs/general-coordinator-head-of-mission-f-m-6,"Description
-----------

For more than 40 years, Médecins du Monde, a campaigning medical organisation committed to international solidarity, has been caring for the most vulnerable populations here …",[],[],General coordinator (head of mission) (F/M),{'name': 'Médecins du Monde'},"[{'name': 'Damascus', 'latitude': 33.5130695, 'longitude': 36.3095814}]",,general-coordinator-head-of-mission-f-m-6,
https://untalent.org/jobs/education-officer-73,"**ROLE PURPOSE:**

The Education Officer is responsible for implementing the non-formal Education programme under the supervision of the Education Coordinator and with support from the Education and …",[{'name': 'Programme & Policy'}],[],Education Officer,{'name': 'Save the Children'},[],2025-03-12T21:59:00+00:00,education-officer-73,
https://untalent.org/jobs/consultant-issd-seed-policy-review-remote,"#### Description

**Background:**

Mercy Corps is a leading global organization powered by the belief that a better world is possible. In disaster, in hardship, in more than 40 countries around the w…",[{'name': 'Programme & Policy'}],[],Consultant - ISSD Seed Policy Review - Remote,{'name': 'Mercy Corps'},"[{'name': 'United States of America', 'latitude': 39.7837304, 'longitude': -100.4458825}]",,consultant-issd-seed-policy-review-remote,True
https://untalent.org/jobs/regional-associate-west-and-central-africa-malaria-commodity-access,"Overview 
---------

The Clinton Health Access Initiative, Inc. (CHAI) is a global health organization committed to our mission of saving lives and reducing the burden of disease in low-and middle-in…",[{'name': 'Medical & Health'}],[],"Regional Associate, West and Central Africa - Malaria Commodity Access","{'name': 'Clinton Health Access Initiative', 'slug': 'chai'}","[{'name': 'Cotonou', 'latitude': 6.3676953, 'longitude': 2.4252507}, {'name': 'Ouagadougou', 'latitude': 12.3681873, 'longitude': -1.5270944}]",,regional-associate-west-and-central-africa-malaria-commodity-access,
https://untalent.org/jobs/after-school-program-assistant-1,"**Major Responsibilities:**

Responsibilities include, but are not limited to:

\- Assist with intake process, referrals and recruitment and retention for participation in the afterschool program.
\-…",[{'name': 'Teaching & Training'}],[],After School Program Assistant,{'name': 'The International Rescue Committee'},"[{'name': 'Richmond', 'latitude': 37.5385087, 'longitude': -77.43428}]",,after-school-program-assistant-1,
https://untalent.org/jobs/job-developer-6,"**Responsibilities:**

Responsibilities may include, but are not limited to:

\- Conduct employer outreach to identify job opportunities and build new employer relationships.
\- Coordinate with a min…",[{'name': 'Human Resources'}],[],Job Developer,{'name': 'The International Rescue Committee'},"[{'name': 'Sacramento', 'latitude': 38.5810606, 'longitude': -121.493895}]",,job-developer-6,
https://untalent.org/jobs/assistante-ou-assistant-partenariats-entreprises-evenementiel-et-communication,"Votre environnement de travail 
--------------------------------

Action contre la Faim est aujourd'hui un acteur majeur dans la lutte mondiale contre la faim. En tant qu'organisation internationale …",[],[],ASSISTANTE OU ASSISTANT PARTENARIATS ENTREPRISES - EVENEMENTIEL ET COMMUNICATION,{'name': 'Action contre la Faim / Action Against Hunger'},"[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}]",,assistante-ou-assistant-partenariats-entreprises-evenementiel-et-communication,
https://untalent.org/jobs/senior-program-manager-wash,"Description
-----------

iDE is an international not-for-profit NGO with a unique business approach to poverty eradication. For over 40 years around the world— and 15 years in Ghana —iDE has pioneere…",[{'name': 'Programme & Policy'}],[],Senior Program Manager - WASH,{'name': 'iDE'},"[{'name': 'Tamale', 'latitude': 9.4051992, 'longitude': -0.8423986}]",,senior-program-manager-wash,
https://untalent.org/jobs/senior-program-associate-climate-resilience-practice-chennai,"**Who we are and what we do:**

**Who we are and what we do?**

WRI India, an independent charity legally registered as the India Resources Trust, provides objective information and practical proposa…","[{'name': 'Information Management'}, {'name': 'IT & Telecom'}]",[],Senior Program Associate- Climate Resilience Practice (Chennai),"{'name': 'World Resources Institute', 'slug': 'wri'}","[{'name': 'India', 'latitude': 22.3511148, 'longitude': 78.6677428}]",,senior-program-associate-climate-resilience-practice-chennai,
https://untalent.org/jobs/executive-associate-53,"OBJECTIVES OF THE PROGRAMME
---------------------------

The WHO Country Office is an integral part of the WHO Regional Office for Europe. Its main role is to facilitate and coordinate all WHO activi…",[],[{'name': 'Senior'}],Executive Associate,"{'name': 'World Health Organization', 'logo_url': 'https://www.who.int/images/default-source/infographics/who-emblem.png'}","[{'name': 'Kyiv', 'latitude': 50.4500336, 'longitude': 30.5241361}]",2025-03-09T22:59:00+00:00,executive-associate-53,
https://untalent.org/jobs/doctoral-student-programme-2025-2-1,"Company Description
-------------------



At CERN, the European Organization for Nuclear Research, physicists and engineers are probing the fundamental structure of the universe. Using the world's l…",[{'name': 'Medical & Health'}],[{'name': 'Entry'}],Doctoral Student Programme 2025-2,{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,doctoral-student-programme-2025-2-1,
https://untalent.org/jobs/project-budget-analyst,"**Project Budget Analyst**
==========================

**Who we are and what we do?**

World Resources Institute (WRI) is an independent, non-profit global research organization that turns big ideas …",[{'name': 'Finance & Economy'}],[],Project Budget Analyst,"{'name': 'World Resources Institute', 'slug': 'wri'}","[{'name': 'New Delhi / Delhi', 'latitude': 42.9824574, 'longitude': -81.2503381}]",,project-budget-analyst,
https://untalent.org/jobs/programme-management-officer-human-settlements-109,"Org. Setting and Reporting

The United Nations Human Settlements Programme (UN-Habitat) is mandated by the UN General Assembly to promote socially and environmentally sustainable towns and cities. UN…","[{'name': 'Finance & Economy'}, {'name': 'Programme & Policy'}]",[{'name': 'Senior'}],"Programme Management Officer, Human Settlements",{'name': 'United Nations Human Settlements Programme'},"[{'name': 'Nairobi', 'latitude': -1.2832533, 'longitude': 36.8172449}]",2025-03-16T03:59:59+00:00,programme-management-officer-human-settlements-109,
https://untalent.org/jobs/burmese-interpreter-4,"What we do
----------



The International Committee of the Red Cross (ICRC) works worldwide to provide humanitarian protection and assistance to people affected by conflict and armed violence. We ta…",[{'name': 'Interpretation & Translation'}],[],Burmese Interpreter,{'name': 'International Committee of the Red Cross'},[],,burmese-interpreter-4,
https://untalent.org/jobs/oficial-de-programas-de-gestion-de-riesgos-de-desastres,"*Plan International es una organización humanitaria y de desarrollo independiente que promueve los derechos de los niños y la igualdad de las niñas. Creemos en el poder y el potencial de cada niño, p…",[],[],Oficial de Programas de Gestión de Riesgos de Desastres,"{'name': 'Plan International', 'slug': 'plan-international'}","[{'name': 'Santo Domingo', 'latitude': 18.4801972, 'longitude': -69.942111}]",2025-03-08T04:00:00+00:00,oficial-de-programas-de-gestion-de-riesgos-de-desastres,
https://untalent.org/jobs/ref-2024-02-con-moz-ssa-consultant-workshop-facilitator,[ Apply Now .wysiwyg a::after {margin-left: 10px;top: -1px;} ](https://cgiar.zohorecruit.com/jobs/CIP-Jobs/268451000020773004/ref-2024-02-con-moz-ssa-consultant-workshop-facilitator?source=CareerSite…,[],[],Ref.: 2024/02/CON/MOZ/SSA - Consultant-Workshop Facilitator,{'name': 'International Potato Center'},[],,ref-2024-02-con-moz-ssa-consultant-workshop-facilitator,
https://untalent.org/jobs/driver-751,"**Work Arrangement:**

**Job Description**

**JOB OVERVIEW** All IRC employees are expected to work in accordance with the organization’s core values: dedication, innovation, inclusivity, accountabil…","[{'name': 'Logistics & Procurement'}, {'name': 'Medical & Health'}]",[],Driver,{'name': 'The International Rescue Committee'},"[{'name': 'Kharkiv', 'latitude': 49.9902794, 'longitude': 36.2303893}, {'name': 'Ukraine', 'latitude': 49.4871968, 'longitude': 31.2718321}]",,driver-751,
https://untalent.org/jobs/internal-auditor-samoud-af-project,"#### Description

**Location** Gadaref, Sudan



##### **About Mercy Corps**

Mercy Corps Europe is a leading global organization powered by the belief that a better world is possible. In disaster, i…",[{'name': 'Finance & Economy'}],[],Internal Auditor –SAMOUD AF Project,{'name': 'Mercy Corps'},"[{'name': 'El Gedaref', 'latitude': 14.0339038, 'longitude': 35.3795707}]",,internal-auditor-samoud-af-project,
https://untalent.org/jobs/coordinateur-financier-f-h-2,"Description
-----------

Médecins du Monde (MdM), association médicale militante de solidarité internationale, s’engage depuis plus de 40 ans à soigner les populations les plus vulnérables ici et là-…",[],[],Coordinateur financier (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Antananarivo', 'latitude': -18.9100122, 'longitude': 47.5255809}]",,coordinateur-financier-f-h-2,
https://untalent.org/jobs/consultant-for-fundraising-in-plastic-waste,"Program Overview

WRI Indonesia hosted the secretariat of Indonesia’s National Plastic Action Partnership (NPAP), as part of the Global Plastic Action Partnership (GPAP) which initiated by the World …",[],[],Consultant for Fundraising in Plastic Waste,"{'name': 'World Resources Institute', 'slug': 'wri'}","[{'name': 'Jakarta', 'latitude': -6.1753942, 'longitude': 106.827183}]",,consultant-for-fundraising-in-plastic-waste,
https://untalent.org/jobs/regional-finance-director-3,"Description
-----------

**Position:** Regional Finance Director

**Reports to:** Chief Financial Officer

**Location:** Regional Office for the Horn and Eastern Africa, Nairobi, Kenya

Action Agains…",[{'name': 'Finance & Economy'}],[],Regional Finance Director,{'name': 'Action contre la Faim / Action Against Hunger'},"[{'name': 'Nairobi', 'latitude': -1.2832533, 'longitude': 36.8172449}]",,regional-finance-director-3,
https://untalent.org/jobs/programme-assistant-669,,[{'name': 'Programme & Policy'}],[],Programme Assistant,"{'name': 'Clinton Health Access Initiative', 'slug': 'chai'}","[{'name': 'New Delhi / Delhi', 'latitude': 42.9824574, 'longitude': -81.2503381}]",,programme-assistant-669,
https://untalent.org/jobs/coordinador-logistico-m-h,"Description
-----------

Médicos del Mundo, asociación médica militante de la solidaridad internacional, se compromete desde hace 40 años a atender a las poblaciones más vulnerables aquí y en el extr…",[],[],Coordinador logístico (M/H),{'name': 'Médecins du Monde'},"[{'name': 'Bogotá', 'latitude': 4.598481, 'longitude': -74.0765482}]",,coordinador-logistico-m-h,
https://untalent.org/jobs/referent-sante-des-equipes-f-h,"Description
-----------

Vous souhaitez intégrer une association militante et évoluer sur un métier qui a du sens ? Rejoignez-nous ! Lorsque l'on travaille chez Médecins du Monde, on sait pourquoi l’…",[{'name': 'Human Resources'}],[],Référent santé des équipes (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}]",,referent-sante-des-equipes-f-h,True
https://untalent.org/jobs/deputy-general-coordinator-in-charge-of-programs-f-m-1,"Description
-----------

For more than 40 years, Médecins du Monde (MdM), a campaigning medical organisation committed to international solidarity, has been caring for the most vulnerable populations…",[],[],Deputy general coordinator in charge of programs (F/M),{'name': 'Médecins du Monde'},"[{'name': 'Yangon', 'latitude': 16.7967129, 'longitude': 96.1609916}]",,deputy-general-coordinator-in-charge-of-programs-f-m-1,
https://untalent.org/jobs/hr-data-analytics-officer,This UNV assignment is part of the HR Department seamless data exchange between offices and business partners initiative etc. UNRWA Management is increasingly recognizing the importance of data-drive…,"[{'name': 'IT & Telecom'}, {'name': 'Communications & PR'}, {'name': 'Human Resources'}]",[{'name': 'Volunteering'}],HR Data Analytics Officer,{'name': 'UN Relief and Works Agency for Palestine Refugees'},"[{'name': 'Amman', 'latitude': 31.9515694, 'longitude': 35.9239625}]",2025-03-11T00:00:00+00:00,hr-data-analytics-officer,False
https://untalent.org/jobs/hr-partnership-coordinator,"The HR Partnership Coordinator will support the Human Resources Department by focusing on the development and implementation of HR metrics, Standard Operating Procedures (SOPs), onboarding materials,…","[{'name': 'Admin'}, {'name': 'Human Resources'}]",[{'name': 'Volunteering'}],HR Partnership Coordinator,{'name': 'UN Relief and Works Agency for Palestine Refugees'},"[{'name': 'Amman', 'latitude': 31.9515694, 'longitude': 35.9239625}]",2025-03-09T00:00:00+00:00,hr-partnership-coordinator,False
https://untalent.org/jobs/partnerships-coordinator-15,"**Work Arrangement:**

**Job Description**

**Job Overview:**

The Partnerships Coordinator reports to the Sr. Partnerships Coordinator and is responsible for supporting the Ukraine country program i…",[],[],Partnerships Coordinator,{'name': 'The International Rescue Committee'},"[{'name': 'Kyiv', 'latitude': 50.4500336, 'longitude': 30.5241361}]",,partnerships-coordinator-15,
https://untalent.org/jobs/spring-2025-employment-casework-intern-atlanta,"\- Research potential employers and community partners as it relates to Employment Services
\- Assist with scheduling client meetings and follow-ups.
\- Help prepare for client meetings by reviewing …",[],[],Spring 2025 Employment Casework Intern - Atlanta,{'name': 'The International Rescue Committee'},"[{'name': 'Atlanta', 'latitude': 33.7489924, 'longitude': -84.3902644}, {'name': 'United States of America', 'latitude': 39.7837304, 'longitude': -100.4458825}]",,spring-2025-employment-casework-intern-atlanta,
https://untalent.org/jobs/hr-safeguarding-coordinator-for-nationals-only,"**ROLE PURPOSE**: 
The role of Human Resources &amp; Safeguarding Coordinator is twofold: 
**1. Safeguarding** 
Provide the South Area Office team with safeguarding expertise and guidance to reduce t…",[{'name': 'Human Resources'}],[],HR & Safeguarding Coordinator (for nationals only),{'name': 'Save the Children'},[],,hr-safeguarding-coordinator-for-nationals-only,
https://untalent.org/jobs/senior-project-officer-shield-project,"**TITLE: Senior Project Officer SHIELD Project.**

**TEAM/PROGRAMME:** Programme Operations Department

**LOCATION:** Chiang Rai Province, Thailand

**CONTRACT TYPE:** National

**CONTRACT LENGTH:**1…",[],[],Senior Project Officer - SHIELD Project,{'name': 'Save the Children'},[],2025-03-14T16:59:00+00:00,senior-project-officer-shield-project,
https://untalent.org/jobs/senior-mental-health-and-psycho-social-support-officer,"**Work Arrangement:**

**Job Description**

This position will be based in one of IRC’s Field Offices (Kharkiv, Dnipro, Odesa), with frequent travel across nearby oblasts.

**REPORTING LINES:**

· **…",[{'name': 'Medical & Health'}],[],Senior Mental Health and Psycho-Social Support Officer,{'name': 'The International Rescue Committee'},"[{'name': 'Kharkiv', 'latitude': 49.9902794, 'longitude': 36.2303893}, {'name': 'Ukraine', 'latitude': 49.4871968, 'longitude': 31.2718321}]",,senior-mental-health-and-psycho-social-support-officer,
https://untalent.org/jobs/advocacy-coordinator-f-m,"Description
-----------

For more than 40 years, Médecins du Monde (MdM), a campaigning medical organisation committed to international solidarity, has been caring for the most vulnerable populations…",[],[],Advocacy coordinator (F/M),{'name': 'Médecins du Monde'},"[{'name': 'Beirut', 'latitude': 33.8959203, 'longitude': 35.47843}]",,advocacy-coordinator-f-m,
https://untalent.org/jobs/manager-electricity-markets,This is a remote eligible position. You will be based in United States. Existing work authorization is required at the time of application submission as WRI is unable to sponsor any visa work sponsor…,"[{'name': 'Information Management'}, {'name': 'IT & Telecom'}]",[],"Manager,  Electricity Markets","{'name': 'World Resources Institute', 'slug': 'wri'}","[{'name': 'Washington D.C.', 'latitude': 38.8949855, 'longitude': -77.0365708}]",,manager-electricity-markets,
https://untalent.org/jobs/sr-policy-analyst-vfhk,"Overview 
---------

Since our founding in 1924, we've cut cardiovascular disease deaths in half, but there is still so much more to do. To overcome today’s biggest health challenges and accelerate t…",[],[],"Sr. Policy Analyst, VFHK","{'name': 'American Heart Association', 'slug': 'heart'}","[{'name': 'Dallas', 'latitude': 32.7762719, 'longitude': -96.7968559}]",,sr-policy-analyst-vfhk,
https://untalent.org/jobs/intern-economic-affairs-cambodia-ai-policy-research,"Work Location

Bangkok



 
Expected duration

three (3) to six (6) months. Desired start date is as early as possible.



 
Duties and Responsibilities

Trade, Investment and Innovation Division is …",[{'name': 'Finance & Economy'}],[{'name': 'Internship'}],Intern – Economic Affairs (Cambodia AI policy research),"{'name': 'Economic and Social Commission for Asia and the Pacific', 'slug': 'unescao'}","[{'name': 'Bangkok', 'latitude': 13.7542529, 'longitude': 100.493087}]",2025-03-16T03:59:59+00:00,intern-economic-affairs-cambodia-ai-policy-research,
https://untalent.org/jobs/director-globalization-and-development-strategies-1,"Org. Setting and Reporting

This position is located in the Secretariat of the United Nations Trade and Development (UNCTAD). The Director of the Division on Globalization and Development Strategies …",[{'name': 'Finance & Economy'}],[{'name': 'Senior'}],"Director, Globalization and Development Strategies","{'name': 'United Nations Conference on Trade and Development', 'slug': 'unctad', 'logo_url': 'https://www.itu.int/net4/wsis/ungis/Content/img/logos/uniform/unctad.png'}","[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",2025-03-16T03:59:59+00:00,director-globalization-and-development-strategies-1,
https://untalent.org/jobs/program-officer-monitoring-evaluation-learning-systems,"#### Description

##### Heifer International is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national ori…",[{'name': 'Monitoring & Evaluation'}],[],"Program Officer-Monitoring, Evaluation, Learning & Systems","{'name': 'Heifer International', 'slug': 'heifer'}","[{'name': 'Bangladesh', 'latitude': 24.4768783, 'longitude': 90.2932426}]",,program-officer-monitoring-evaluation-learning-systems,
https://untalent.org/jobs/career-development-intern-2,"**Job Description**

SCOPE OF VOLUNTEER WORK: The career development intern is a volunteer position to 
support the IRC in NY’s career development program. This program aims to support IRC clients 
t…",[{'name': 'Human Resources'}],[],Career Development Intern,{'name': 'The International Rescue Committee'},"[{'name': 'New York', 'latitude': 40.7127281, 'longitude': -74.0060152}]",,career-development-intern-2,
https://untalent.org/jobs/responsable-de-pole-collecte-pole-liberalites-et-philantrophie,"Votre environnement de travail 
--------------------------------

Acteur clé dans le financement des actions humanitaires d’Action Contre la Faim, le Pôle Libéralités et Philanthropie est à la recher…",[],[],RESPONSABLE DE PÔLE COLLECTE – PÔLE LIBÉRALITÉS ET PHILANTROPHIE,{'name': 'Action contre la Faim / Action Against Hunger'},"[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}]",,responsable-de-pole-collecte-pole-liberalites-et-philantrophie,
